"Connected","Activation lock","Full OS","Model","Serial","Battery","Carrier network","IMEI","Name","Tags","ICCID","Supervised?","Managed?","Missing apps"
"2019-11-06T18:18:25.000Z","Disabled","12.2","iPhone 7","G28TD2JWHG71","69%","-","355829081796032","G28TD2JWHG71","FreedomPop","-","Yes","Yes","2"
"2021-08-01T06:11:26.000Z","Disabled","14.3","iPhone 7","G28V60EVHG7Q","48%","-","356555085958182","G28V60EVHG7Q","","8961025715451334584","Yes","Yes","0"
"2019-11-03T17:47:45.000Z","Disabled","12.2","iPhone 7","G28VF04NHG6W","100%","-","359460081158266","G28VF04NHG6W","FreedomPop","-","Yes","Yes","2"
"2020-01-13T02:55:09.000Z","Disabled","13","iOS device","F4GSL90QHG7H","-","-","-","iOS device","","-","No","Yes","3"
"2021-06-04T02:44:53.000Z","Disabled","14.6","iPod Touch 7G","CCQYN3ZTM938","99%","-","-","iOS device","DevDevice","-","Yes","Yes","0"
"2020-01-17T00:41:40.000Z","Disabled","9","iOS device","CCQNP56TG22Q","-","-","-","iOS device","","-","No","Yes","3"
"2021-07-04T22:36:23.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DQVGDE6GDFJ1","5%","-","012802007458586","iPad","","-","Yes","Yes","1"
"2021-08-01T07:43:29.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHNRV9DVGG","85%","OPTUS","013215008908153","iPad","","8961025715442971924","Yes","Yes","0"
"2021-05-31T00:01:15.000Z","Disabled","9.3.5","iPad 2","DYVJCUUGDKPH","79%","-","-","iPad","","-","Yes","Yes","2"
"2021-07-10T20:30:35.000Z","Disabled","9.3.5","iPad 2","DQTG5JHADFHW","5%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:38:06.000Z","Disabled","9.3.5","iPad 2","DLXG37J3DKPH","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:43:21.000Z","Disabled","9.3.5","iPad 2","DKVM702ADKPH","100%","-","-","iPad","","-","Yes","Yes","0"
"2020-01-13T03:48:55.000Z","Disabled","12.2","iPad Air","F8QPF04SFK10","5%","-","-","iPad","","-","Yes","Yes","2"
"2020-05-14T04:54:58.000Z","Disabled","12.4.3","iPad Air","F8QPP0U6FK10","21%","-","-","iPad","","-","Yes","Yes","2"
"2021-05-30T23:58:59.000Z","Disabled","9.3.5","iPad 2","DQTG5JG6DFHW","86%","-","-","iPad","","-","Yes","Yes","1"
"2021-05-16T23:56:50.000Z","Disabled","9.3.5","iPad 2","DLXG5URQDFHW","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:50:15.000Z","Disabled","9.3.5","iPad 2","DLXG5ES8DFHW","89%","-","-","iPad","","-","Yes","Yes","0"
"2021-06-17T22:43:52.000Z","Disabled","9.3.5","iPad 2","DQTG5J3PDFHW","93%","-","-","iPad","","-","Yes","Yes","0"
"2021-06-12T08:02:21.000Z","Disabled","12.5.1","iPad Air","F6QQ5017FK10","98%","-","-","iPad","","-","Yes","Yes","0"
"2020-03-13T18:59:52.000Z","Disabled","12.1.3","iPad Air (Cellular)","F8QS406GF4YJ","43%","-","352056063095463","iPad","","89610300001120031344","Yes","Yes","2"
"2021-07-27T20:24:20.000Z","Disabled","12.3.1","iPad Air (Cellular)","F8QRW010F4YD","0%","-","352057062886456","iPad","","8901260862292281994","Yes","Yes","0"
"2021-08-01T06:47:24.000Z","Disabled","12.3.1","iPad Air (Cellular)","F8QRX06LF4YH","56%","-","352057063381580","iPad","","-","Yes","Yes","0"
"2021-05-31T00:01:14.000Z","Disabled","9.3.5","iPad 2","DLXG5QGQDFHW","89%","-","-","iPad","","-","Yes","Yes","0"
"2021-06-15T17:18:47.000Z","Disabled","9.3.5","iPad 2","DQTG3FRYDKPH","7%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-04T23:12:22.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWKL00XDFJ1","0%","-","013100005283133","iPad","","-","Yes","Yes","0"
"2021-07-05T15:49:49.000Z","Disabled","9.3.5","iPad 2","DQTG39X7DKPH","9%","-","-","iPad","","-","Yes","Yes","1"
"2021-07-10T10:18:37.000Z","Disabled","9.3.5","iPad 2","DLXGM7JSDKPH","2%","-","-","iPad","","-","Yes","Yes","1"
"2021-05-30T23:56:50.000Z","Disabled","9.3.5","iPad 2","DYTJ8WKJDKPH","94%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-07T12:06:19.000Z","Disabled","9.3.5","iPad 2","DLXG5R9VDFHW","0%","-","-","iPad","","-","Yes","Yes","1"
"2021-07-09T00:44:46.000Z","Disabled","9.3.5","iPad 2","DLXG5CSHDFHW","0%","-","-","iPad","","-","Yes","Yes","1"
"2021-07-06T05:39:56.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXG7ET5DFJ1","1%","-","012801000148103","iPad","","-","Yes","Yes","0"
"2021-05-31T00:01:20.000Z","Disabled","9.3.5","iPad 2","DLXGFDTLDKPH","94%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-09T13:27:14.000Z","Disabled","9.3.5","iPad 2","DLXG5FQMDFHW","1%","-","-","iPad","","-","Yes","Yes","1"
"2021-07-25T18:42:44.000Z","Disabled","9.3.5","iPad 2","DLXGFCTFDFHY","5%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-28T13:12:26.000Z","Disabled","9.3.5","iPad 2","DKVG81QCDFHY","5%","-","-","iPad","","-","Yes","Yes","1"
"2021-08-01T07:42:45.000Z","Disabled","9.3.5","iPad 2","DKVHV09QDFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-06-20T08:03:35.000Z","Disabled","9.3.5","iPad 2","DLXGFFDNDFHY","56%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-30T23:39:40.000Z","Disabled","9.3.5","iPad 2","DLXGR1SJDFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T06:52:21.000Z","Disabled","9.3.5","iPad 2","DLXGFFQPDFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:33:31.000Z","Disabled","9.3.5","iPad 2","DKVK4132DFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:34:38.000Z","Disabled","9.3.5","iPad 2","DKVLN09FDFHY","100%","-","-","iPad","","-","Yes","Yes","1"
"2021-08-01T07:45:40.000Z","Disabled","9.3.5","iPad 2","DLXGFFHYDFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-01T06:57:44.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHNTAGDVGG","51%","-","013213008804282","iPad","","-","Yes","Yes","0"
"2021-07-10T03:58:08.000Z","Disabled","9.3.5","iPad 2","DLXG5QYHDFHW","1%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-10T16:41:05.000Z","Disabled","9.3.5","iPad 2","DLXGFCK5DFHY","7%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-10T18:05:22.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWLD010DKNV","10%","OPTUS","013095006168079","iPad","","8961025215527390751","Yes","Yes","0"
"2021-07-11T01:18:54.000Z","Disabled","9.3.5","iPad 2","DLXG5R7ADFHW","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-11T19:56:29.000Z","Disabled","9.3.5","iPad 2","DLXG5C90DFHW","9%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-14T12:47:11.000Z","Disabled","9.3.5","iPad 2","DLXG5VGNDFHW","1%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-26T04:49:54.000Z","Disabled","9.3.5","iPad 2","DLXGFCTCDFHY","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-27T21:02:50.000Z","Disabled","9.3.5","iPad 2","DLXGFE0PDFHY","2%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-27T21:29:05.000Z","Disabled","9.3.5","iPad 2","DLXGFDUCDFHY","2%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-28T13:10:12.000Z","Disabled","9.3.5","iPad 2","DLXGFCFCDFHY","2%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-29T02:51:43.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHT9NHDVGG","54%","-","013217005816371","iPad","","-","Yes","Yes","1"
"2021-07-30T04:25:40.000Z","Disabled","9.3.5","iPad 2","DLXGFDG9DFHY","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-30T23:33:45.000Z","Disabled","9.3.5","iPad 2","DKVKM1YVDKPH","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-30T23:44:15.000Z","Disabled","9.3.5","iPad 2","DLXG5BEYDFHW","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-31T12:13:18.000Z","Disabled","9.3.5","iPad 2","DQTG3P5YDKPH","1%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-31T18:27:54.000Z","Disabled","9.3.5","iPad 2","DQTG52ZUDFHW","1%","-","-","iPad","","-","Yes","Yes","1"
"2021-08-01T07:36:27.000Z","Disabled","9.3.5","iPad 2","DLXG3RSRDKPH","100%","-","-","iPad","","-","Yes","Yes","1"
"2021-08-01T07:46:55.000Z","Disabled","9.3.5","iPad 2","DKVKP0R1DKPH","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-02T20:41:52.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHG08ZDVGG","5%","-","013213003607417","iPad","","-","Yes","Yes","0"
"2021-08-02T22:22:17.000Z","Disabled","9.3.5","iPad 2","DQTG5KSHDFHW","1%","-","-","iPad","","-","Yes","Yes","1"
"2021-08-07T06:15:06.000Z","Disabled","9.3.5","iPad 2","DQTG5154DFHW","1%","-","-","iPad","","-","Yes","Yes","1"
"2019-12-04T22:50:40.000Z","Disabled","10.3.4","iPad (4th Gen.)","DMPK2AUGF190","25%","-","990001338789977","iPad","","-","Yes","Yes","3"
"2021-06-19T02:23:29.000Z","Disabled","9.3.5","iPad 2","DQTG5K4WDFHW","83%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-12T07:04:38.000Z","Disabled","9.3.5","iPad 2","DQTG5KH1DFHW","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-12T16:18:56.000Z","Disabled","9.3.5","iPad 2","DLXGFAENDFHY","3%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-13T02:59:10.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DR5JN39NDKNV","1%","-","013100005295178","iPad","","-","Yes","Yes","0"
"2021-07-14T22:13:39.000Z","Disabled","9.3.5","iPad 2","DLXGFDWYDFHY","1%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-15T00:28:03.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWL807FDKNV","0%","-","013096003364653","iPad","","-","Yes","Yes","0"
"2021-07-20T01:56:48.000Z","Disabled","9.3.5","iPad 2","DLXG5WKCDFHW","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-21T22:49:40.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXHFL1VDVGG","100%","-","013217002554702","iPad","","-","Yes","Yes","0"
"2021-05-21T22:46:10.000Z","Disabled","9.3.5","iPad 2","DLXG57BJDFHW","92%","-","-","iPad","","-","Yes","Yes","2"
"2021-05-30T23:55:36.000Z","Disabled","9.3.5","iPad 2","DLXG5QHQDFHW","80%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:59:52.000Z","Disabled","9.3.5","iPad 2","DLXG5DA1DFHW","81%","-","-","iPad","","-","Yes","Yes","2"
"2021-07-12T01:04:41.000Z","Disabled","9.3.5","iPad 2","DLXG58V5DFHW","0%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-31T00:03:31.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHR8AHDVGH","88%","-","013214009854219","iPad","","-","Yes","Yes","0"
"2021-06-02T09:38:53.000Z","Disabled","9.3.5","iPad 2","DLXG5G9LDFHW","100%","-","-","iPad","","-","Yes","Yes","1"
"2021-07-11T05:36:25.000Z","Disabled","9.3.5","iPad 2","DKVM91JLDFHW","1%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-16T08:41:14.000Z","Disabled","9.3.5","iPad 2","DKVMH12UDKPH","100%","-","-","iPad","","-","Yes","Yes","2"
"2021-05-30T23:47:09.000Z","Disabled","9.3.5","iPad 2","DYTJ8SVDDKPH","66%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:51:08.000Z","Disabled","9.3.5","iPad 2","DLXG5QGGDFHW","46%","-","-","iPad","","-","Yes","Yes","2"
"2021-05-30T23:52:04.000Z","Disabled","9.3.5","iPad 2","DLXG5FV1DFHW","61%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:52:43.000Z","Disabled","9.3.5","iPad 2","DLXG5R8QDFHW","69%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:56:11.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHTBPYDVGG","3%","-","013213004948158","iPad","","-","Yes","Yes","0"
"2021-05-30T23:57:08.000Z","Disabled","9.3.5","iPad 2","DYTJ8UKKDKPH","34%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-30T23:58:22.000Z","Disabled","9.3.5","iPad 2","DLXG5BQWDFHW","60%","-","-","iPad","","-","Yes","Yes","0"
"2021-05-31T00:00:29.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHT8YXDVGG","75%","-","013217003125668","iPad","","-","Yes","Yes","2"
"2021-05-31T00:02:46.000Z","Disabled","9.3.5","iPad 2","DLXG5RGGDFHW","69%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:43:55.000Z","Disabled","9.3.5","iPad 2","DLXGFDU0DFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-08-01T07:46:52.000Z","Disabled","9.3.5","iPad 2","DKVLG087DFHY","100%","-","-","iPad","","-","Yes","Yes","0"
"2021-07-29T05:21:10.000Z","Disabled","9.3.5","iPad 2","DQTG530GDFHW","2%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-07-30T21:56:32.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DQVGDDP6DFJ1","97%","OPTUS","012800005406466","iPad","recently-added","8961025215527390926","Yes","Yes","0"
"2021-07-30T23:27:27.000Z","Disabled","9.3.5","iPad 2","DKVM703LDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","1"
"2021-08-01T07:30:39.000Z","Disabled","9.3.5","iPad 2","DLXGJA6FDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","1"
"2021-08-01T07:32:19.000Z","Disabled","9.3.5","iPad 2","DQTG3AYNDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:33:33.000Z","Disabled","9.3.5","iPad 2","DKVM7053DKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:35:49.000Z","Disabled","9.3.5","iPad 2","DKVMH11WDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:41:01.000Z","Disabled","9.3.5","iPad 2","DKVKW19SDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:42:48.000Z","Disabled","9.3.5","iPad 2","DKVL90WXDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:45:16.000Z","Disabled","9.3.5","iPad 2","DYTJ6L9EDKPH","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:45:38.000Z","Disabled","9.3.5","iPad 2","DKVM80MTDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","1"
"2021-07-29T05:11:14.000Z","Disabled","9.3.5","iPad 2","DKVKQ11XDKPH","87%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-07-29T05:12:46.000Z","Disabled","9.3.5","iPad 2","DLXG5AW6DFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-07-29T05:14:56.000Z","Disabled","9.3.5","iPad 2","DQTG3JK2DKPH","2%","-","-","iPad","recently-added","-","Yes","Yes","2"
"2021-07-29T05:15:10.000Z","Disabled","9.3.5","iPad 2","DLXG5RGYDFHW","62%","-","-","iPad","recently-added","-","Yes","Yes","1"
"2021-07-29T05:21:45.000Z","Disabled","9.3.5","iPad 2","DKVKX1LQDKPH","1%","-","-","iPad","recently-added","-","Yes","Yes","2"
"2021-07-30T23:37:12.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DYTHVT02DVGK","99%","OPTUS","013216008142298","iPad","recently-added","8961025315527270233","Yes","Yes","0"
"2021-07-31T22:04:49.000Z","Disabled","9.3.5","iPad 2","DQTG5K2RDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T01:21:11.000Z","Disabled","9.3.5","iPad 2","DLXG5FSDDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:22:11.000Z","Disabled","12.4.5","iPad Air (Cellular)","F8QRX06VF4YH","100%","-","352056063302380","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:23:22.000Z","Disabled","9.3.5","iPad 2","DLXG5G33DFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T07:41:36.000Z","Disabled","9.3.5","iPad 2","DLXG5QRRDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","1"
"2021-08-01T07:45:38.000Z","Disabled","9.3.5","iPad 2","DLXG5FY9DFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T12:31:03.000Z","Disabled","9.3.5","iPad 2","DQTG5JG3DFHW","21%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T13:16:22.000Z","Disabled","9.3.5","iPad 2","DQTG51GUDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-08-01T23:28:21.000Z","Disabled","9.3.5","iPad 2","DLXG5QSMDFHW","100%","-","-","iPad","recently-added","-","Yes","Yes","0"
"2021-03-18T11:08:40.000Z","Disabled","14.3","iPhone 7","F4GSQXTBHG7F","99%","-","355325080289327","iPhone","","8961025719506869073","Yes","Yes","2"
"2021-07-21T01:22:03.000Z","Disabled","14.6","iPhone 7","F71STB2GHG7G","100%","-","355318081099993","iPhone","","8961025719506869313","Yes","Yes","0"
"2021-06-10T02:49:04.000Z","Disabled","10.3.3","iPhone 5c","FFMNC6QTG07M","100%","Carrier","013975000721389","iPhone","","8901260862292281713","Yes","Yes","0"
"2019-12-04T01:44:25.000Z","Disabled","12.4.3","iPhone 6","C39PM0WCG5MN","99%","-","359287063398903","iPhone","","89610300001120095901","Yes","Yes","3"
"2020-11-25T09:42:22.000Z","Enabled","12.1.4","iPhone 6","F4MPVTNKG5MN","0%","-","352030079283926","iPhone","","8964011604045667396","Yes","Yes","2"
"2021-07-05T02:10:21.000Z","Disabled","14.3","iPhone 7","C76SLUGDHG7N","100%","-","353805087335563","iPhone","","8901260862291935343","Yes","Yes","0"
"2021-08-11T21:26:02.000Z","Disabled","10.3.3","iPhone 5c","F73LQ0MEFFHP","100%","Carrier","358540053993625","iPhone","Twilio","8901260862291352762","Yes","Yes","0"
"2021-07-05T02:18:31.000Z","Disabled","14.3","iPhone 7","C6KT7AY9HG7K","100%","-","355329086408113","iPhone","","8961025716451323569","Yes","Yes","0"
"2021-07-05T02:55:07.000Z","Disabled","14.3","iPhone 7","C6KST91GHG7K","100%","-","355318081186139","iPhone","","8961025715442970355","Yes","Yes","0"
"2021-07-05T02:10:44.000Z","Disabled","14.3","iPhone 7","F71V32QAHG7J","100%","-","356560084281552","iPhone","","8961025719506869586","Yes","Yes","0"
"2020-04-12T09:48:53.000Z","Disabled","12.1.4","iPhone 7","C77SMD3EHG7K","7%","-","-","iPhone","","-","Yes","Yes","3"
"2021-07-12T05:48:36.000Z","Disabled","14.3","iPhone 7","F4GSXJZHHG7H","100%","-","355316082959165","iPhone","Twilio","8901260862292279485","Yes","Yes","0"
"2021-08-01T04:59:03.000Z","Disabled","14.3","iPhone 7","F4GSXRS8HG7H","100%","-","355316082806895","iPhone","Twilio","8901260862292279360","Yes","Yes","0"
"2021-07-05T02:09:48.000Z","Disabled","14.3","iPhone 7","C6KTTV2LHG7J","100%","-","355315089522034","iPhone","","8961025719506869230","Yes","Yes","0"
"2021-08-01T23:22:24.000Z","Disabled","14.6","iPhone 7","F4GT47X7HG7F","100%","-","355314086074602","iPhone","","8961025719506869420","Yes","Yes","0"
"2021-06-09T23:24:45.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNP3FWG22Q","28%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T03:04:26.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP61NAG22T","28%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-08-01T07:41:27.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP614AG22T","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-01T07:41:53.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNPHR2G22V","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-01T07:39:45.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP4EVAG22Q","94%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-08-01T06:42:02.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP4EV7G22Q","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-18T23:34:00.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP8010G22R","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-01T07:32:33.000Z","Disabled","9.3.5","iPod Touch 5G","DJ6MF0YPF4K4","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-08-01T05:56:58.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNJ9UZG22T","100%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-06-10T03:45:00.000Z","Disabled","9.3.5","iPod Touch 5G","CCQPD00QG22R","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-01T07:42:38.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNPFSAG22V","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:47:30.000Z","Disabled","9.3.5","iPod Touch 5G","DJ6ML0AWF4K4","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T03:24:44.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNQ2UVG22Y","50%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-09T23:29:11.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNPFUXG22V","28%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T00:12:09.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNQ2BGG22Y","28%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-07-19T00:09:23.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNK4AAG22T","88%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-07-05T22:38:30.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNP5T6G22R","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-18T23:47:52.000Z","Disabled","9.3.5","iPod Touch 5G","CCQP80ZQG22R","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-08-01T07:51:35.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNPFX5G22V","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:31:33.000Z","Disabled","14.4","iPod Touch 7G","CCQYN3UVM938","15%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T03:25:55.000Z","Disabled","14.4","iPod Touch 7G","CCQYQ49RM939","36%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-06T06:13:26.000Z","Disabled","14.4","iPod Touch 7G","CCQYN5NHM93F","97%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:07:17.000Z","Disabled","14.4","iPod Touch 7G","CCQYN0B6M939","4%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:12:12.000Z","Disabled","14.4","iPod Touch 7G","CCQYN39FM939","20%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-06-10T03:02:58.000Z","Disabled","14.4","iPod Touch 7G","CCQYN43BM938","22%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T03:05:29.000Z","Disabled","14.4","iPod Touch 7G","CCQYP0DNM93C","35%","-","-","iPod touch","","-","Yes","Yes","1"
"2021-06-10T03:20:54.000Z","Disabled","14.4","iPod Touch 7G","CCQYN3DSM939","23%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T03:39:11.000Z","Disabled","14.4","iPod Touch 7G","CCQYN21HM937","42%","-","-","iPod touch","","-","Yes","Yes","2"
"2021-06-10T03:56:49.000Z","Disabled","14.4","iPod Touch 7G","CCQYN1PKM938","100%","-","-","iPod touch","","-","Yes","Yes","2"
"2021-06-30T02:26:12.000Z","Disabled","14.4","iPod Touch 7G","CCQYP07RM937","46%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-05T00:52:56.000Z","Disabled","14.4","iPod Touch 7G","CCQYP04HM93C","69%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-06T06:16:47.000Z","Disabled","14.4","iPod Touch 7G","CCQYN3QVM939","99%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-06T06:17:04.000Z","Disabled","14.4","iPod Touch 7G","CCQYP0C0M93C","99%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-12T05:41:27.000Z","Disabled","9.3.5","iPod Touch 5G","CCQNK4G8G22T","100%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:46:20.000Z","Disabled","14.4","iPod Touch 7G","CCQYP06ZM93C","42%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-06-10T02:57:43.000Z","Disabled","14.4","iPod Touch 7G","CCQYQ36GM939","17%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-18T23:31:56.000Z","Disabled","14.4","iPod Touch 7G","CCQYN3VQM939","86%","-","-","iPod touch","","-","Yes","Yes","0"
"2021-07-18T23:34:25.000Z","Disabled","14.4","iPod Touch 7G","CCQYN2AVM938","86%","-","-","iPod touch","","-","Yes","Yes","0"
