"Name","Serial","Connected","Full OS","Model","Battery","Carrier network","Tags","ICCID","Supervised?","Managed?"
"CCQP61BQG22T","CCQP61BQG22T","2021-06-10T04:07:00.000Z","9.3.5","iPod Touch 5G","17%","-","","-","Yes","Yes"
"CCQP61A5G22T","CCQP61A5G22T","2021-08-01T06:31:37.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP615QG22T","CCQP615QG22T","2021-07-27T20:37:52.000Z","9.3.5","iPod Touch 5G","87%","-","","-","Yes","Yes"
"CCQP5FU0G22T","CCQP5FU0G22T","2021-07-26T20:10:10.000Z","9.3.5","iPod Touch 5G","93%","-","","-","Yes","Yes"
"CCQP5FLSG22T","CCQP5FLSG22T","2021-07-26T12:38:13.000Z","9.3.5","iPod Touch 5G","12%","-","","-","Yes","Yes"
"CCQP5CWUG22T","CCQP5CWUG22T","2021-07-27T22:28:24.000Z","9.3.5","iPod Touch 5G","80%","-","","-","Yes","Yes"
"CCQP4F1PG22Q","CCQP4F1PG22Q","2021-07-19T00:04:30.000Z","9.3.5","iPod Touch 5G","81%","-","","-","Yes","Yes"
"CCQP4F0KG22Q","CCQP4F0KG22Q","2021-07-18T23:57:20.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP4EZNG22Q","CCQP4EZNG22Q","2021-08-20T03:29:59.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP4EZDG22Q","CCQP4EZDG22Q","2021-08-20T02:40:16.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EZCG22Q","CCQP4EZCG22Q","2021-08-01T06:52:06.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EW3G22Q","CCQP4EW3G22Q","2021-08-01T06:54:38.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EVZG22Q","CCQP4EVZG22Q","2021-07-18T23:57:17.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EVGG22Q","CCQP4EVGG22Q","2021-08-01T07:37:39.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EVCG22Q","CCQP4EVCG22Q","2021-08-20T02:42:44.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP4ERTG22Q","CCQP4ERTG22Q","2021-07-27T21:09:18.000Z","9.3.5","iPod Touch 5G","57%","-","","-","Yes","Yes"
"CCQP4EPLG22Q","CCQP4EPLG22Q","2021-07-05T22:44:46.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4EPDG22Q","CCQP4EPDG22Q","2021-06-10T02:48:07.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"CCQP4ENNG22Q","CCQP4ENNG22Q","2021-07-27T04:05:09.000Z","9.3.5","iPod Touch 5G","75%","-","","-","Yes","Yes"
"CCQP4ENJG22Q","CCQP4ENJG22Q","2021-07-05T22:29:28.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4ENCG22Q","CCQP4ENCG22Q","2021-07-31T06:12:15.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP4DARG22Q","CCQP4DARG22Q","2021-08-20T03:29:45.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP4DA5G22Q","CCQP4DA5G22Q","2021-07-29T05:10:49.000Z","9.3.5","iPod Touch 5G","89%","-","","-","Yes","Yes"
"CCQP4D9MG22Q","CCQP4D9MG22Q","2021-08-01T07:55:04.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP4D9KG22Q","CCQP4D9KG22Q","2021-08-01T06:54:08.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ3QEG22Y","CCQNQ3QEG22Y","2021-07-27T01:31:32.000Z","9.3.5","iPod Touch 5G","68%","-","","-","Yes","Yes"
"CCQNQ3JXG22Y","CCQNQ3JXG22Y","2021-06-10T03:18:00.000Z","9.3.5","iPod Touch 5G","25%","-","","-","Yes","Yes"
"CCQNQ3FLG22Y","CCQNQ3FLG22Y","2021-06-10T03:52:49.000Z","9.3.5","iPod Touch 5G","54%","-","","-","Yes","Yes"
"CCQNQ3F8G22Y","CCQNQ3F8G22Y","2021-07-27T22:24:15.000Z","9.3.5","iPod Touch 5G","62%","-","","-","Yes","Yes"
"CCQNQ3DYG22Y","CCQNQ3DYG22Y","2021-07-29T05:07:49.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ387G22Y","CCQNQ387G22Y","2021-07-19T00:11:42.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ386G22Y","CCQNQ386G22Y","2021-08-20T02:24:48.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ35DG22Y","CCQNQ35DG22Y","2019-12-05T08:04:01.000Z","9.3.5","iPod Touch 5G","37%","-","","-","Yes","Yes"
"CCQNQ2VUG22Y","CCQNQ2VUG22Y","2021-08-01T03:59:05.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ2V0G22Y","CCQNQ2V0G22Y","2021-08-01T06:41:46.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ2UJG22Y","CCQNQ2UJG22Y","2021-06-10T02:52:13.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"CCQNQ2S4G22Y","CCQNQ2S4G22Y","2021-07-18T23:53:08.000Z","9.3.5","iPod Touch 5G","89%","-","","-","Yes","Yes"
"CCQNQ2RFG22Y","CCQNQ2RFG22Y","2021-06-10T03:32:05.000Z","9.3.5","iPod Touch 5G","62%","-","","-","Yes","Yes"
"CCQNQ2Q8G22Y","CCQNQ2Q8G22Y","2021-07-27T23:28:34.000Z","9.3.5","iPod Touch 5G","87%","-","","-","Yes","Yes"
"CCQNQ2Q7G22Y","CCQNQ2Q7G22Y","2021-06-10T02:44:53.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQNQ2PGG22Y","CCQNQ2PGG22Y","2021-07-19T00:06:34.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ2NKG22Y","CCQNQ2NKG22Y","2021-07-27T21:08:42.000Z","9.3.5","iPod Touch 5G","75%","-","","-","Yes","Yes"
"CCQNQ2MQG22Y","CCQNQ2MQG22Y","2021-07-27T03:45:11.000Z","9.3.5","iPod Touch 5G","83%","-","","-","Yes","Yes"
"CCQNQ2LVG22Y","CCQNQ2LVG22Y","2021-07-27T21:44:33.000Z","9.3.5","iPod Touch 5G","62%","-","","-","Yes","Yes"
"CCQNQ2G6G22Y","CCQNQ2G6G22Y","2021-07-05T22:38:32.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ2BGG22Y","CCQNQ2BGG22Y","2021-08-20T03:09:31.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNQ1S1G22Y","CCQNQ1S1G22Y","2021-06-10T02:44:09.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQNQ1QZG22Y","CCQNQ1QZG22Y","2021-08-01T07:47:20.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ1Q3G22Y","CCQNQ1Q3G22Y","2021-08-01T06:40:04.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNQ1NHG22Y","CCQNQ1NHG22Y","2021-06-10T03:22:03.000Z","9.3.5","iPod Touch 5G","18%","-","","-","Yes","Yes"
"CCQNQ1M6G22Y","CCQNQ1M6G22Y","2021-07-26T01:19:50.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNPHY0G22V","CCQNPHY0G22V","2021-08-20T00:59:25.000Z","9.3.5","iPod Touch 5G","56%","-","","-","Yes","Yes"
"CCQNPHR2G22V","CCQNPHR2G22V","2021-08-20T03:30:21.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNPGK3G22V","CCQNPGK3G22V","2021-07-26T12:40:10.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNPGJ7G22V","CCQNPGJ7G22V","2021-06-10T03:07:59.000Z","9.3.5","iPod Touch 5G","38%","-","","-","Yes","Yes"
"CCQNPGFXG22V","CCQNPGFXG22V","2021-06-10T03:07:26.000Z","9.3.5","iPod Touch 5G","34%","-","","-","Yes","Yes"
"CCQNPGB6G22V","CCQNPGB6G22V","2021-07-19T00:06:41.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNPGA2G22V","CCQNPGA2G22V","2021-08-01T07:41:18.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNPG95G22V","CCQNPG95G22V","2021-07-27T20:50:16.000Z","9.3.5","iPod Touch 5G","87%","-","","-","Yes","Yes"
"CCQNPG57G22V","CCQNPG57G22V","2021-06-10T04:05:34.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"CCQNPG4VG22V","CCQNPG4VG22V","2021-07-29T00:16:40.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNPFYWG22V","CCQNPFYWG22V","2021-08-01T01:53:25.000Z","9.3.5","iPod Touch 5G","31%","-","","-","Yes","Yes"
"CCQNPFYEG22V","CCQNPFYEG22V","2019-12-08T06:00:32.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNPFYAG22V","CCQNPFYAG22V","2021-08-20T03:06:11.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNPFUXG22V","CCQNPFUXG22V","2021-08-20T03:03:32.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNPFTLG22V","CCQNPFTLG22V","2021-06-10T03:03:19.000Z","9.3.5","iPod Touch 5G","25%","-","","-","Yes","Yes"
"CCQNPFTGG22V","CCQNPFTGG22V","2019-12-10T20:45:56.000Z","9.3.5","iPod Touch 5G","18%","-","","-","Yes","Yes"
"CCQNPFSAG22V","CCQNPFSAG22V","2021-08-20T02:41:22.000Z","9.3.5","iPod Touch 5G","95%","-","","-","Yes","Yes"
"CCQNP6MTG22R","CCQNP6MTG22R","2021-08-01T06:51:07.000Z","9.3.5","iPod Touch 5G","95%","-","","-","Yes","Yes"
"CCQNP6MBG22R","CCQNP6MBG22R","2021-08-20T02:40:26.000Z","9.3.5","iPod Touch 5G","93%","-","","-","Yes","Yes"
"CCQNP6JDG22R","CCQNP6JDG22R","2021-06-10T01:02:37.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQNP6HYG22R","CCQNP6HYG22R","2021-08-01T06:44:45.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP6FRG22R","CCQNP6FRG22R","2021-06-10T05:15:37.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQNP6CDG22R","CCQNP6CDG22R","2021-07-25T21:14:52.000Z","9.3.5","iPod Touch 5G","18%","-","","-","Yes","Yes"
"CCQNP6AKG22R","CCQNP6AKG22R","2021-08-20T02:32:46.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP67UG22R","CCQNP67UG22R","2021-07-19T00:22:43.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP67FG22R","CCQNP67FG22R","2021-08-20T03:30:01.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP651G22R","CCQNP651G22R","2021-06-10T04:11:31.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"CCQNP64RG22R","CCQNP64RG22R","2021-06-10T02:46:33.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP64HG22R","CCQNP64HG22R","2021-06-25T07:50:31.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNP64GG22R","CCQNP64GG22R","2021-08-01T06:33:44.000Z","9.3.5","iPod Touch 5G","12%","-","","-","Yes","Yes"
"CCQNP640G22R","CCQNP640G22R","2021-08-20T03:29:07.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP63QG22R","CCQNP63QG22R","2021-08-01T06:41:52.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP63HG22R","CCQNP63HG22R","2021-07-19T00:00:07.000Z","9.3.5","iPod Touch 5G","93%","-","","-","Yes","Yes"
"CCQNP63DG22R","CCQNP63DG22R","2021-07-26T08:46:45.000Z","9.3.5","iPod Touch 5G","12%","-","","-","Yes","Yes"
"CCQNP623G22R","CCQNP623G22R","2021-08-01T07:52:09.000Z","9.3.5","iPod Touch 5G","61%","-","","-","Yes","Yes"
"CCQNP60XG22R","CCQNP60XG22R","2019-04-07T06:38:22.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP60TG22R","CCQNP60TG22R","2021-08-20T02:39:59.000Z","9.3.5","iPod Touch 5G","93%","-","","-","Yes","Yes"
"CCQNP60SG22R","CCQNP60SG22R","2021-06-10T03:43:53.000Z","9.3.5","iPod Touch 5G","56%","-","","-","Yes","Yes"
"CCQNP60QG22R","CCQNP60QG22R","2021-08-01T06:53:46.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP60KG22R","CCQNP60KG22R","2021-08-20T03:28:07.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP60EG22R","CCQNP60EG22R","2021-07-26T13:08:31.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"CCQNP5ZLG22R","CCQNP5ZLG22R","2021-08-01T07:32:57.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP5YTG22R","CCQNP5YTG22R","2021-07-25T22:22:25.000Z","9.3.5","iPod Touch 5G","18%","-","","-","Yes","Yes"
"CCQNP5YSG22R","CCQNP5YSG22R","2021-08-01T06:53:41.000Z","9.3.5","iPod Touch 5G","46%","-","","-","Yes","Yes"
"CCQNP5XSG22R","CCQNP5XSG22R","2021-06-10T03:12:01.000Z","9.3.5","iPod Touch 5G","17%","-","","-","Yes","Yes"
"CCQNP5XPG22R","CCQNP5XPG22R","2021-06-10T01:08:31.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQNP56WG22Q","CCQNP56WG22Q","2021-07-18T23:56:08.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP56TG22Q","CCQNP56TG22Q","2021-08-18T04:11:50.000Z","9.3.5","iPod Touch 5G","44%","-","","-","Yes","Yes"
"CCQNP4GMG22Q","CCQNP4GMG22Q","2021-06-10T03:18:33.000Z","9.3.5","iPod Touch 5G","43%","-","","-","Yes","Yes"
"CCQNP3RFG22Q","CCQNP3RFG22Q","2021-07-29T04:15:24.000Z","9.3.5","iPod Touch 5G","69%","-","","-","Yes","Yes"
"CCQNP3REG22Q","CCQNP3REG22Q","2021-08-20T03:26:15.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP3MVG22Q","CCQNP3MVG22Q","2021-08-20T02:41:52.000Z","9.3.5","iPod Touch 5G","94%","-","","-","Yes","Yes"
"CCQNP3KGG22Q","CCQNP3KGG22Q","2021-08-01T06:46:18.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP3JLG22Q","CCQNP3JLG22Q","2021-06-10T03:09:01.000Z","9.3.5","iPod Touch 5G","25%","-","","-","Yes","Yes"
"CCQNP3FWG22Q","CCQNP3FWG22Q","2021-08-20T03:16:31.000Z","9.3.5","iPod Touch 5G","81%","-","","-","Yes","Yes"
"CCQNP37ZG22Q","CCQNP37ZG22Q","2021-08-01T07:43:59.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP355G22Q","CCQNP355G22Q","2021-07-27T20:19:30.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"CCQNP2WZG22Q","CCQNP2WZG22Q","2021-07-01T07:38:13.000Z","9.3.5","iPod Touch 5G","97%","-","","-","Yes","Yes"
"CCQNP2V5G22Q","CCQNP2V5G22Q","2021-07-19T00:05:28.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNP2M2G22Q","CCQNP2M2G22Q","2021-08-01T06:53:02.000Z","9.3.5","iPod Touch 5G","15%","-","","-","Yes","Yes"
"CCQNP2LAG22Q","CCQNP2LAG22Q","2021-08-01T05:22:53.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNP2GZG22Q","CCQNP2GZG22Q","2021-06-10T03:05:53.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNP2EPG22Q","CCQNP2EPG22Q","2021-06-10T03:23:33.000Z","9.3.5","iPod Touch 5G","30%","-","","-","Yes","Yes"
"CCQNP28JG22Q","CCQNP28JG22Q","2021-08-20T02:42:03.000Z","9.3.5","iPod Touch 5G","75%","-","","-","Yes","Yes"
"CCQNP1M3G22Q","CCQNP1M3G22Q","2021-08-20T03:35:45.000Z","9.3.5","iPod Touch 5G","57%","-","","-","Yes","Yes"
"CCQNP1L9G22Q","CCQNP1L9G22Q","2019-12-10T04:51:15.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNNNP6G22Q","CCQNNNP6G22Q","2021-08-20T02:42:18.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNNNDXG22Q","CCQNNNDXG22Q","2021-06-10T02:56:11.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"CCQNNN7JG22Q","CCQNNN7JG22Q","2021-08-20T03:17:51.000Z","9.3.5","iPod Touch 5G","67%","-","","-","Yes","Yes"
"CCQNNN08G22Q","CCQNNN08G22Q","2021-06-10T03:19:20.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNNLUKG22Q","CCQNNLUKG22Q","2021-08-01T06:49:54.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNNL8ZG22Q","CCQNNL8ZG22Q","2021-08-01T07:38:03.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNNL3NG22Q","CCQNNL3NG22Q","2019-12-20T05:10:18.000Z","9.3.5","iPod Touch 5G","15%","-","","-","Yes","Yes"
"CCQNNG8XG22Q","CCQNNG8XG22Q","2021-08-01T06:53:50.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNN09YG22V","CCQNN09YG22V","2021-08-01T06:44:35.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNN09CG22V","CCQNN09CG22V","2021-08-01T07:23:56.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNN052G22V","CCQNN052G22V","2021-07-29T09:43:13.000Z","9.3.5","iPod Touch 5G","87%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQNMF3HG22V","CCQNMF3HG22V","2021-08-01T06:34:21.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNMEY4G22V","CCQNMEY4G22V","2021-06-10T03:39:11.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"CCQNMEXKG22V","CCQNMEXKG22V","2021-06-10T01:07:41.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"CCQNL7EVG22V","CCQNL7EVG22V","2021-08-01T05:28:37.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNL7DUG22V","CCQNL7DUG22V","2019-12-02T10:28:50.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"CCQNL72WG22V","CCQNL72WG22V","2021-07-29T05:19:50.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNL72DG22V","CCQNL72DG22V","2021-07-27T23:11:22.000Z","9.3.5","iPod Touch 5G","68%","-","","-","Yes","Yes"
"CCQNL6ZPG22V","CCQNL6ZPG22V","2021-08-01T07:42:13.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNL6JDG22V","CCQNL6JDG22V","2021-07-27T23:25:25.000Z","9.3.5","iPod Touch 5G","64%","-","","-","Yes","Yes"
"CCQNK5LVG22T","CCQNK5LVG22T","2021-08-01T06:48:48.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK5EJG22T","CCQNK5EJG22T","2021-07-18T23:46:13.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK4YXG22T","CCQNK4YXG22T","2021-07-20T03:38:42.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQNK4SGG22T","CCQNK4SGG22T","2021-06-10T00:34:11.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK4RUG22T","CCQNK4RUG22T","2021-07-27T04:26:29.000Z","9.3.5","iPod Touch 5G","75%","-","","-","Yes","Yes"
"CCQNK4PQG22T","CCQNK4PQG22T","2021-07-19T00:08:03.000Z","9.3.5","iPod Touch 5G","89%","-","","-","Yes","Yes"
"CCQNK4NDG22T","CCQNK4NDG22T","2021-08-01T06:38:28.000Z","9.3.5","iPod Touch 5G","100%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQNK4J7G22T","CCQNK4J7G22T","2021-06-16T16:59:10.000Z","9.3.5","iPod Touch 5G","100%","-","DevDevice","-","Yes","Yes"
"CCQNK4HJG22T","CCQNK4HJG22T","2021-08-20T02:49:13.000Z","9.3.5","iPod Touch 5G","95%","-","","-","Yes","Yes"
"CCQNK4HEG22T","CCQNK4HEG22T","2021-08-20T02:41:44.000Z","9.3.5","iPod Touch 5G","86%","-","","-","Yes","Yes"
"CCQNK4H2G22T","CCQNK4H2G22T","2021-06-10T01:37:55.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"CCQNK4GRG22T","CCQNK4GRG22T","2021-06-10T03:22:41.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"CCQNK4FFG22T","CCQNK4FFG22T","2021-07-31T06:44:03.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK4EXG22T","CCQNK4EXG22T","2021-08-01T07:51:37.000Z","9.3.5","iPod Touch 5G","79%","-","","-","Yes","Yes"
"CCQNK49QG22T","CCQNK49QG22T","2021-07-20T03:48:11.000Z","9.3.5","iPod Touch 5G","54%","-","","-","Yes","Yes"
"CCQNK48PG22T","CCQNK48PG22T","2021-07-27T21:04:51.000Z","9.3.5","iPod Touch 5G","63%","-","","-","Yes","Yes"
"CCQNK487G22T","CCQNK487G22T","2021-07-28T13:20:38.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNK46FG22T","CCQNK46FG22T","2021-07-29T05:22:24.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK3ZFG22T","CCQNK3ZFG22T","2021-08-01T05:43:03.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNK26LG22T","CCQNK26LG22T","2021-08-20T02:34:36.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNJ9LEG22T","CCQNJ9LEG22T","2021-08-01T06:45:52.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNJ8JCG22T","CCQNJ8JCG22T","2021-07-19T00:06:19.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQNJ88GG22T","CCQNJ88GG22T","2021-08-01T07:28:02.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQNJ87TG22T","CCQNJ87TG22T","2021-08-01T06:42:11.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQN82C7G22T","CCQN82C7G22T","2021-07-27T23:11:46.000Z","9.3.5","iPod Touch 5G","57%","-","","-","Yes","Yes"
"C7JLV50QFFHP","C7JLV50QFFHP","2021-07-15T21:21:49.000Z","10.3.3","iPhone 5c","100%","Carrier","TwilioSuperSIM","-","Yes","Yes"
"C7JLN4A2FFHP","C7JLN4A2FFHP","2021-03-28T00:53:41.000Z","10.3.3","iPhone 5c","99%","Carrier","Twilio","-","Yes","Yes"
"C76SXR6HHG7J","C76SXR6HHG7J","2021-07-12T05:25:27.000Z","14.3","iPhone 7","72%","-","TwilioSuperSIM","-","Yes","Yes"
"C76ST9DLHG6W","C76ST9DLHG6W","2019-05-19T19:32:27.000Z","12.2","iPhone 7","55%","-","","-","Yes","Yes"
"C76ST020HG6W","C76ST020HG6W","2019-11-05T21:26:51.000Z","12.2","iPhone 7","62%","-","FreedomPop","-","Yes","Yes"
"C6KTJNMMHG7F","C6KTJNMMHG7F","2019-08-25T21:24:19.000Z","12.3","iPhone 7","99%","-","","-","Yes","Yes"
"C6KTH6V3HG7F","C6KTH6V3HG7F","2021-08-01T06:48:38.000Z","14.6","iPhone 7","12%","-","","-","Yes","Yes"
"C6KTC33FHG6W","C6KTC33FHG6W","2019-11-03T19:04:41.000Z","12.3","iPhone 7","92%","-","FreedomPop","-","Yes","Yes"
"C6KT7R60HG6W","C6KT7R60HG6W","2019-11-03T23:55:31.000Z","12.2","iPhone 7","100%","-","","-","Yes","Yes"
"C6KT63L7HG71","C6KT63L7HG71","2019-08-25T21:32:40.000Z","12.3","iPhone 7","100%","-","","-","Yes","Yes"
"C6KSRK2ZHG71","C6KSRK2ZHG71","2019-11-03T19:20:59.000Z","12.3","iPhone 7","89%","-","","-","Yes","Yes"
"C6KSPW4AHG6W","C6KSPW4AHG6W","2019-11-03T19:14:48.000Z","12.3","iPhone 7","50%","-","","-","Yes","Yes"
"C6KSN7E7HG6W","C6KSN7E7HG6W","2019-05-19T19:35:49.000Z","12.2","iPhone 7","50%","-","","-","Yes","Yes"
"C6KSKCYFHG6W","C6KSKCYFHG6W","2019-11-06T18:21:35.000Z","12.3","iPhone 7","67%","-","FreedomPop","-","Yes","Yes"
"C6KSJ0ZQHG7Q","C6KSJ0ZQHG7Q","2021-07-12T05:28:16.000Z","14.3","iPhone 7","2%","-","TwilioSuperSIM","-","Yes","Yes"
"C6KSDEUVHG71","C6KSDEUVHG71","2019-11-03T19:41:01.000Z","12.3","iPhone 7","100%","-","FreedomPop","-","Yes","Yes"
"C6KS83WMHG7F","C6KS83WMHG7F","2019-11-05T20:09:44.000Z","12.2","iPhone 7","0%","-","","-","Yes","Yes"
"ADWiPad2Gen","DLXG3VR3DKPH","2020-06-23T06:28:39.000Z","9.3.5","iPad 2","37%","-","","-","No","Yes"
"A1421 iPod 5 (5,1)","CCQP4EV4G22Q","2021-07-05T22:35:33.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"A1421 iPod 5 (5,1)","CCQNQ2YRG22Y","2021-06-10T03:33:09.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"A1421 iPod 5 (5,1)","CCQP4EPTG22Q","2021-06-10T03:40:46.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
